Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786341456,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786341457,5,,Aggregated,0.000000,0.000000,190,190,190,200,220,220,220,220,220,220,220,10,5,150,171.36478000320494,139.39850000315346,216.3159000047017,150.5
1786341458,15,,Aggregated,0.000000,0.000000,140,140,190,190,200,220,220,220,220,220,220,20,10,140,147.95748500109767,106.59559999476187,216.3159000047017,150.5
1786341459,20,,Aggregated,0.000000,0.000000,140,140,140,150,190,200,220,220,220,220,220,30,15,110,124.41096666734666,51.36529999435879,216.3159000047017,150.5
1786341460,25,,Aggregated,10.000000,5.000000,110,140,140,140,190,190,220,220,220,220,220,42,23,98,111.25761666750934,12.831899992306717,216.3159000047017,140.11904761904762
1786341461,30,,Aggregated,10.000000,5.000000,96,110,140,140,150,190,200,220,220,220,220,57,33,96,101.75527543878273,5.204699991736561,216.3159000047017,133.68421052631578
1786341462,35,,Aggregated,10.000000,5.250000,95,110,110,140,140,190,200,220,220,220,220,72,43,94,98.83599583331994,5.204699991736561,216.3159000047017,129.93055555555554
1786341463,40,,Aggregated,11.000000,6.200000,96,110,140,140,190,220,220,220,220,220,220,90,56,96,105.13913777799138,5.204699991736561,220.0876000133576,124.75555555555556
1786341464,45,,Aggregated,11.333333,6.500000,98,130,140,140,210,220,220,220,220,220,220,105,66,98,110.42946666698083,5.204699991736561,220.0876000133576,123.45714285714286
1786341465,50,,Aggregated,12.142857,7.285714,97,130,140,140,200,210,220,220,220,220,220,124,80,96,106.74381048410132,5.204699991736561,220.0876000133576,119.94354838709677
1786341466,50,,Aggregated,12.875000,8.000000,97,110,130,140,190,210,220,220,220,220,220,146,97,97,103.65619246584,5.204699991736561,220.0876000133576,115.95890410958904
1786341467,50,,Aggregated,13.222222,8.333333,96,110,130,130,190,210,220,220,220,220,220,157,108,96,100.59696624204176,5.204699991736561,220.0876000133576,111.05732484076434
1786341468,50,,Aggregated,14.000000,9.100000,95,110,130,130,190,210,220,220,220,220,220,166,117,94,98.43762108427752,5.204699991736561,220.0876000133576,107.47590361445783
1786341469,50,,Aggregated,14.100000,9.700000,92,110,110,130,140,210,220,220,220,220,220,184,135,92,94.37089456514514,5.204699991736561,220.0876000133576,101.46195652173913
