Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786460952,50,,Aggregated,21.000000,4.444444,84,150,190,210,420,450,460,470,530,530,530,225,71,84,136.39967866681724,8.3310000190977,526.9922000006773,184.47555555555556
1786460953,50,,Aggregated,20.700000,5.300000,82,140,190,210,410,450,460,470,530,530,530,238,84,79,129.77800210103874,8.3310000190977,526.9922000006773,183.1386554621849
1786460954,50,,Aggregated,21.200000,6.300000,73,140,180,210,410,450,460,470,530,530,530,250,96,70,124.28117680014111,8.3310000190977,526.9922000006773,182.028
1786460955,50,,Aggregated,19.800000,7.400000,76,140,200,220,440,460,530,660,700,700,700,259,96,76,138.27523011608594,8.3310000190977,696.2981000251602,182.5096525096525
1786460956,50,,Aggregated,18.700000,8.800000,94,180,220,290,460,690,920,1000,1000,1000,1000,280,96,93,183.07191249987227,8.3310000190977,1036.380499979714,181.75357142857143
1786460957,50,,Aggregated,16.900000,9.600000,130,210,360,450,790,1000,1200,1300,1400,1400,1400,305,96,130,249.37995901630933,8.3310000190977,1409.7933999728411,180.63606557377048
1786460958,50,,Aggregated,16.200000,9.600000,140,240,450,530,860,1000,1300,1400,1400,1400,1400,327,96,140,295.51179847086917,8.3310000190977,1449.4632000278216,179.50764525993884
1786460959,50,,Aggregated,14.200000,9.000000,140,280,460,690,1000,1300,1400,2000,2000,2000,2000,337,96,140,336.1223270029841,8.3310000190977,2032.5982999929693,180.2492581602374
1786460960,50,,Aggregated,15.500000,8.400000,150,420,660,790,1300,1500,1900,2000,2000,2000,2000,355,96,150,404.3460599999403,8.3310000190977,2032.5982999929693,178.3661971830986
1786460961,50,,Aggregated,15.700000,7.000000,190,460,830,1000,1400,1900,2300,2400,2600,2600,2600,386,96,190,515.242906476789,8.3310000190977,2628.2804000074975,178.88082901554404
1786460962,50,,Aggregated,15.800000,5.600000,220,710,910,1100,1400,1900,2200,2400,2600,2600,2600,419,96,220,560.860710262656,8.3310000190977,2628.2804000074975,177.88305489260142
1786460963,50,,Aggregated,15.100000,4.300000,410,760,1000,1100,1400,1900,2200,2400,2600,2600,2600,465,96,410,591.5454303227385,8.3310000190977,2628.2804000074975,175.45591397849464
1786460964,50,,Aggregated,17.300000,3.300000,440,740,990,1100,1400,1900,2200,2400,2600,2600,2600,491,96,440,590.966106924907,8.3310000190977,2628.2804000074975,175.29938900203666
1786460965,50,,Aggregated,19.400000,2.200000,430,710,850,1100,1400,1900,2000,2300,2600,2600,2600,523,96,430,577.1718367115758,8.3310000190977,2628.2804000074975,174.2963671128107
1786460966,50,,Aggregated,22.800000,0.800000,440,710,850,1000,1400,1900,2000,2300,2600,2600,2600,539,96,440,578.6696046386485,8.3310000190977,2628.2804000074975,174.52504638218923
1786460967,50,,Aggregated,24.900000,0.000000,450,720,860,1000,1400,1900,2000,2300,2600,2600,2600,556,96,450,585.7116863313788,8.3310000190977,2628.2804000074975,174.60971223021582
1786460968,50,,Aggregated,26.100000,0.000000,460,740,940,1100,1400,1900,2000,2300,2600,2600,2600,575,96,460,604.8642196525495,8.3310000190977,2628.2804000074975,174.22086956521738
1786460969,50,,Aggregated,25.700000,0.000000,510,790,1000,1100,1400,1900,2000,2300,2600,2600,2600,596,96,510,637.2357251680938,8.3310000190977,2628.2804000074975,174.26174496644296
1786460970,50,,Aggregated,25.500000,0.000000,520,820,1000,1200,1500,1900,2000,2300,2600,2600,2600,610,96,510,655.655589016664,8.3310000190977,2628.2804000074975,174.4672131147541
1786460971,50,,Aggregated,24.800000,0.000000,520,840,1100,1200,1700,2000,2200,2300,2600,2600,2600,631,96,520,696.7208199685003,8.3310000190977,2628.2804000074975,174.4484944532488
1786460972,50,,Aggregated,25.400000,0.000000,660,930,1200,1300,1800,2000,2300,2300,2600,2600,2600,672,96,660,743.3684108633921,8.3310000190977,2628.2804000074975,173.86607142857142
1786460973,50,,Aggregated,25.300000,0.000000,660,930,1100,1300,1800,2000,2300,2300,2600,2600,2600,708,96,660,747.3892211868598,8.3310000190977,2628.2804000074975,172.26694915254237
1786460974,50,,Aggregated,24.600000,0.000000,660,940,1100,1200,1800,2000,2300,2300,2600,2600,2600,738,96,660,749.7557509489557,8.3310000190977,2628.2804000074975,172.53387533875338
1786460975,50,,Aggregated,25.500000,0.000000,670,930,1100,1200,1800,2000,2300,2300,2600,2600,2600,763,96,670,749.7878342075105,8.3310000190977,2628.2804000074975,172.15334207077328
1786460976,50,,Aggregated,24.400000,0.000000,640,910,1100,1200,1700,2000,2300,2300,2600,2600,2600,796,96,640,732.4585827892639,8.3310000190977,2628.2804000074975,172.13316582914572
1786460977,50,,Aggregated,24.200000,0.000000,630,880,1100,1200,1700,2000,2300,2300,2600,2600,2600,812,96,630,728.7705982760715,8.3310000190977,2628.2804000074975,172.1822660098522
1786460978,50,,Aggregated,24.200000,0.000000,640,860,1100,1200,1700,2000,2300,2300,2600,2600,2600,831,96,640,726.1051133576017,8.3310000190977,2628.2804000074975,171.96871239470516
1786460979,50,,Aggregated,25.800000,0.000000,650,880,1100,1200,1700,2000,2200,2300,2600,2600,2600,851,96,650,734.3070150412727,8.3310000190977,2628.2804000074975,171.96004700352526
1786460980,50,,Aggregated,25.700000,0.000000,650,890,1100,1200,1700,2000,2200,2300,2600,2600,2600,853,96,650,735.6740137164528,8.3310000190977,2628.2804000074975,172.03634232121922
1786460981,50,,Aggregated,25.700000,0.000000,680,940,1100,1300,1800,2100,2300,2300,2600,2600,2600,882,96,680,773.4638706351606,8.3310000190977,2628.2804000074975,172.3049886621315
1786460982,50,,Aggregated,25.100000,0.000000,700,1000,1200,1300,1800,2100,2300,2300,2600,2600,2600,910,96,700,794.8871697802903,8.3310000190977,2628.2804000074975,172.5791208791209
1786460983,50,,Aggregated,24.200000,0.000000,720,1000,1200,1300,1800,2100,2300,2300,2600,2600,2600,938,96,720,811.4560598081888,8.3310000190977,2628.2804000074975,171.7185501066098
1786460984,50,,Aggregated,24.600000,0.000000,730,1000,1200,1400,1800,2000,2300,2300,2600,2600,2600,990,96,730,825.9912345455807,8.3310000190977,2628.2804000074975,171.2767676767677
1786460985,50,,Aggregated,23.700000,0.000000,710,1000,1200,1300,1800,2000,2300,2300,2600,2600,2600,1033,96,710,803.1869354310837,8.3310000190977,2628.2804000074975,170.91965150048404
1786460987,50,,Aggregated,22.400000,0.000000,700,1000,1200,1300,1800,2000,2300,2300,2600,2600,2600,1047,96,700,794.7868615093496,8.3310000190977,2628.2804000074975,170.91212989493792
1786460988,50,,Aggregated,24.900000,0.000000,680,980,1200,1300,1800,2000,2300,2300,2600,2600,2600,1078,96,680,777.6389236552019,8.3310000190977,2628.2804000074975,170.64842300556586
1786460989,50,,Aggregated,26.300000,0.000000,670,950,1200,1300,1800,2000,2300,2300,2600,2600,2600,1090,96,670,772.7028961470693,8.3310000190977,2628.2804000074975,170.88440366972478
1786460990,50,,Aggregated,25.000000,0.000000,670,950,1200,1300,1800,2000,2300,2300,2600,2600,2600,1096,96,670,772.6376820258198,8.3310000190977,2628.2804000074975,170.90419708029196
1786460991,50,,Aggregated,26.000000,0.000000,680,990,1200,1300,1800,2000,2300,2300,2600,2600,2600,1111,96,680,785.3737312333841,8.3310000190977,2628.2804000074975,171.0981098109811
1786460992,50,,Aggregated,25.800000,0.000000,690,1000,1200,1300,1800,2000,2300,2300,2600,2600,2600,1118,96,680,790.9231170843133,8.3310000190977,2628.2804000074975,171.18783542039355
1786460993,50,,Aggregated,25.800000,0.000000,710,1000,1200,1400,1900,2200,2400,3100,3300,3400,3400,1144,96,710,836.7563993882983,8.3310000190977,3352.7445000072476,171.57604895104896
1786460994,50,,Aggregated,25.800000,0.000000,710,1000,1300,1400,1900,2200,2600,3200,3300,3400,3400,1160,97,710,854.605487672585,8.3310000190977,3352.7445000072476,171.63706896551724
1786460995,50,,Aggregated,22.200000,0.000000,730,1100,1300,1500,2000,2200,3100,3200,3500,3500,3500,1198,97,730,889.1368616863176,8.3310000190977,3521.110400004545,171.18697829716194
1786460996,50,,Aggregated,22.200000,0.100000,750,1100,1300,1500,1900,2200,3100,3200,3500,3500,3500,1248,97,750,895.6159353366764,8.3310000190977,3521.110400004545,170.03926282051282
1786460997,50,,Aggregated,22.200000,0.100000,730,1100,1300,1400,1900,2200,3000,3200,3500,3500,3500,1291,97,730,881.2247553834779,8.3310000190977,3521.110400004545,169.98218435321456
1786460998,50,,Aggregated,20.700000,0.100000,720,1100,1300,1400,1900,2200,3000,3200,3500,3500,3500,1298,97,720,877.6060612481426,8.3310000190977,3521.110400004545,170.01771956856703
1786460999,50,,Aggregated,24.400000,0.100000,720,1100,1300,1400,1900,2200,2800,3200,3500,3500,3500,1313,97,720,871.8283746383289,8.3310000190977,3521.110400004545,170.05940594059405
1786461000,50,,Aggregated,24.400000,0.100000,720,1100,1300,1400,1900,2200,2800,3200,3500,3500,3500,1323,97,720,871.8241171580547,8.3310000190977,3521.110400004545,170.18367346938774
1786461001,50,,Aggregated,21.900000,0.100000,730,1100,1300,1400,1900,2200,2800,3200,3500,3500,3500,1336,97,730,878.6099142965098,8.3310000190977,3521.110400004545,170.25973053892216
1786461002,50,,Aggregated,22.700000,0.100000,730,1100,1300,1500,1900,2200,2800,3200,3500,3500,3500,1344,97,730,886.5148421132074,8.3310000190977,3521.110400004545,170.39434523809524
1786461003,50,,Aggregated,22.100000,0.100000,740,1100,1300,1500,2000,2200,2900,3200,3500,3500,3500,1357,97,740,898.9701341931712,8.3310000190977,3521.110400004545,170.53574060427414
1786461004,50,,Aggregated,22.500000,0.100000,750,1100,1400,1500,2000,2300,3100,3200,3500,3500,3500,1373,97,750,922.0403760380111,8.3310000190977,3521.110400004545,170.53823743627095
1786461005,50,,Aggregated,21.900000,0.100000,770,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1398,97,770,952.0463493563082,8.3310000190977,3521.110400004545,170.94349070100142
1786461006,50,,Aggregated,21.200000,0.000000,780,1200,1400,1600,2100,2500,3200,3300,3500,3500,3500,1441,97,780,975.0252356004455,8.3310000190977,3521.110400004545,170.63289382373353
1786461007,50,,Aggregated,20.000000,0.000000,770,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1511,97,770,960.0458168101654,8.3310000190977,3521.110400004545,169.58438120450032
1786461008,50,,Aggregated,19.200000,0.000000,770,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1527,97,770,951.374130451952,8.3310000190977,3521.110400004545,169.63719711853307
1786461009,50,,Aggregated,21.600000,0.000000,760,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1542,97,760,942.8868051881819,8.3310000190977,3521.110400004545,169.59987029831387
1786461010,50,,Aggregated,22.900000,0.000000,750,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1552,97,750,940.0571434279178,8.3310000190977,3521.110400004545,169.59278350515464
1786461011,50,,Aggregated,23.000000,0.000000,750,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1564,97,750,939.781386572986,8.3310000190977,3521.110400004545,169.7455242966752
1786461012,50,,Aggregated,23.000000,0.000000,750,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1565,97,750,940.2413162940253,8.3310000190977,3521.110400004545,169.75782747603833
1786461013,50,,Aggregated,22.900000,0.000000,770,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1590,98,770,955.8814391195621,8.3310000190977,3521.110400004545,169.72264150943397
1786461014,50,,Aggregated,22.900000,0.000000,770,1100,1400,1600,2100,2400,3200,3300,3500,3500,3500,1591,99,770,955.3039153991882,8.3310000190977,3521.110400004545,169.61596480201132
1786461015,50,,Aggregated,23.400000,0.100000,780,1200,1500,1700,2200,2700,3200,3300,3500,3500,3500,1629,100,780,991.7847780847237,8.3310000190977,3521.110400004545,169.9926335174954
1786461016,50,,Aggregated,21.900000,0.200000,800,1200,1500,1700,2200,2800,3200,3300,3500,3500,3500,1669,100,800,1005.5507936489385,8.3310000190977,3521.110400004545,169.79628520071898
1786461017,50,,Aggregated,22.500000,0.300000,780,1200,1400,1700,2200,2800,3200,3300,3500,3500,3500,1738,100,780,986.0705705408308,8.3310000190977,3521.110400004545,169.09666283084005
1786461018,50,,Aggregated,21.800000,0.300000,780,1200,1400,1700,2200,2700,3200,3300,3500,3500,3500,1741,103,780,984.3932955197766,8.3310000190977,3521.110400004545,169.08098793796668
1786461019,50,,Aggregated,21.200000,0.300000,780,1200,1400,1700,2200,2700,3200,3300,3500,3500,3500,1751,113,780,978.8645348371818,8.3310000190977,3521.110400004545,169.02912621359224
1786461020,50,,Aggregated,21.700000,0.500000,770,1100,1400,1700,2200,2700,3200,3300,3500,3500,3500,1763,125,770,972.29151287572,8.3310000190977,3521.110400004545,168.9676687464549
1786461021,50,,Aggregated,20.700000,1.100000,770,1100,1400,1700,2200,2700,3200,3300,3500,3500,3500,1770,132,770,968.5064595479598,8.3310000190977,3521.110400004545,168.9322033898305
1786461022,50,,Aggregated,20.800000,2.300000,760,1100,1400,1700,2200,2700,3200,3300,3500,3500,3500,1789,151,760,958.4183768585332,8.3310000190977,3521.110400004545,168.83733929569593
1786461023,50,,Aggregated,20.400000,3.000000,750,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1802,164,750,951.6368002774061,8.3310000190977,3521.110400004545,168.77358490566039
1786461024,50,,Aggregated,20.400000,3.000000,750,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1809,171,750,948.4021098396182,8.3310000190977,3521.110400004545,168.7396351575456
1786461025,50,,Aggregated,21.100000,6.400000,740,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1824,186,740,940.6934902959429,8.3310000190977,3521.110400004545,168.66776315789474
1786461026,50,,Aggregated,21.800000,7.200000,740,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1831,193,740,937.1384316765736,8.3310000190977,3521.110400004545,168.63462588749317
1786461027,50,,Aggregated,19.800000,8.000000,730,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1851,213,730,927.1581827119394,8.3310000190977,3521.110400004545,168.54132901134523
1786461028,50,,Aggregated,17.900000,9.100000,720,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1865,227,720,920.3266474529607,8.3310000190977,3521.110400004545,168.47721179624665
1786461029,50,,Aggregated,12.300000,10.400000,720,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1872,234,720,916.9410366451683,8.3310000190977,3521.110400004545,168.44551282051282
1786461030,50,,Aggregated,12.000000,12.000000,710,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1885,247,710,911.0056051457627,8.3310000190977,3521.110400004545,168.3872679045093
1786461031,50,,Aggregated,12.000000,12.000000,710,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1897,259,710,905.3419098575537,8.3310000190977,3521.110400004545,168.3342119135477
1786461032,50,,Aggregated,11.800000,11.800000,700,1100,1400,1600,2100,2600,3200,3300,3500,3500,3500,1911,259,700,902.106452328505,8.3310000190977,3521.110400004545,168.48874934589222
1786461033,50,,Aggregated,12.300000,12.300000,710,1100,1400,1600,2100,2600,3200,3300,3500,3500,3500,1923,259,710,901.444769682659,8.3310000190977,3521.110400004545,168.37129485179406
1786461034,50,,Aggregated,12.200000,12.000000,710,1100,1400,1600,2100,2600,3200,3300,3500,3500,3500,1928,259,710,902.9532122923941,8.3310000190977,3521.110400004545,168.48910788381744
1786461035,50,,Aggregated,11.100000,9.700000,720,1100,1400,1600,2100,2600,3200,3300,3500,3500,3500,1948,259,720,913.4223725357579,8.3310000190977,3521.110400004545,168.53388090349077
1786461036,50,,Aggregated,11.400000,8.800000,730,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1972,260,720,926.5231527381602,8.3310000190977,3521.110400004545,168.89148073022312
1786461037,50,,Aggregated,12.500000,7.900000,730,1100,1400,1600,2100,2700,3200,3300,3500,3500,3500,1981,260,730,931.1357609791494,8.3310000190977,3521.110400004545,168.74457344775365
1786461038,50,,Aggregated,11.900000,6.800000,740,1100,1400,1700,2200,2700,3200,3300,3500,3500,3500,2009,260,740,947.8047166747549,8.3310000190977,3521.110400004545,169.1100049776008
1786461039,50,,Aggregated,13.600000,5.600000,760,1200,1500,1700,2200,2700,3200,3300,3500,3500,3500,2041,260,760,960.0800952962192,8.3310000190977,3521.110400004545,168.53944145026946
1786461040,50,,Aggregated,12.500000,3.800000,770,1200,1500,1700,2200,2700,3100,3300,3500,3500,3500,2078,260,770,963.7805396051521,8.3310000190977,3521.110400004545,168.38642925890278
1786461041,50,,Aggregated,15.200000,3.200000,760,1200,1400,1700,2200,2700,3100,3300,3500,3500,3500,2121,263,760,954.8151876942703,8.3310000190977,3521.110400004545,168.13342762847714
1786461042,50,,Aggregated,17.300000,2.200000,760,1200,1400,1700,2200,2700,3100,3300,3500,3500,3500,2128,270,760,951.7238218982778,8.3310000190977,3521.110400004545,168.10667293233084
1786461043,50,,Aggregated,21.000000,1.200000,760,1200,1400,1700,2200,2700,3100,3300,3500,3500,3500,2133,275,760,949.5167088605444,8.3310000190977,3521.110400004545,168.08766994842944
